date,hr_beg,NSPIN_Quantity,REGDN_Quantity,REGUP_Quantity,RRS_Quantity
2016-01-22,23,1539,268,515,2808
2016-01-23,0,1375,317,384,2696
2016-01-23,1,1375,231,253,2696
2016-01-23,2,1375,266,257,2696
2016-01-23,3,1375,345,276,2696
2016-01-23,4,915,388,320,2808
2016-01-23,5,915,330,250,2808
2017-01-16,6,925,273,270,2696
2017-01-16,7,925,228,222,2696
2017-01-16,8,1231,200,226,2696
2017-01-16,9,1231,202,258,2696
2017-01-16,10,1231,269,340,2696
2017-01-16,11,1231,349,536,2696
2017-01-16,12,1910,325,686,2702
2017-01-16,13,1910,279,308,2702
2017-01-16,14,1910,272,340,2702
2017-01-16,15,1910,258,335,2702
2017-01-16,16,1792,317,284,2702
2017-01-16,17,1792,319,247,2702
2017-01-16,18,1792,276,233,2702
2017-01-16,19,1792,275,242,2702
2017-01-16,20,1503,261,235,2702
2017-01-16,21,1503,198,203,2702
2017-01-16,22,1503,177,258,2702
2017-01-16,23,1503,266,465,2702
2017-01-17,0,1511,318,356,2702
2017-01-17,1,1511,281,253,2702
2017-01-17,2,1511,289,257,2702
2017-01-17,3,1511,337,276,2702
2017-01-17,4,925,388,320,2696
2017-01-17,5,925,346,258,2696
2015-01-14,6,1500,349,363,2800
2015-01-14,7,1500,316,294,2800
2015-01-14,8,1500,304,283,2800
2015-01-14,9,1500,307,299,2800
2015-01-14,10,1500,383,420,2800
2015-01-14,11,1500,607,597,2800
2015-01-14,12,1500,479,830,2800
2015-01-14,13,1500,401,475,2800
2015-01-14,14,1500,351,413,2800
2015-01-14,15,1500,377,408,2800
2015-01-14,16,1500,497,400,2800
2015-01-14,17,1500,387,416,2800
2015-01-14,18,1500,362,370,2800
2015-01-14,19,1500,362,420,2800
2015-01-14,20,1500,333,295,2800
2015-01-14,21,1500,278,306,2800
2015-01-14,22,1500,291,400,2800
2015-01-14,23,1500,378,593,2800
2015-01-15,0,1500,388,464,2800
2015-01-15,1,1500,322,273,2800
2015-01-15,2,1500,333,313,2800
2015-01-15,3,1500,439,361,2800
2015-01-15,4,1500,432,515,2800
2015-01-15,5,1500,413,475,2800
2014-09-06,5,1284,453,746,2800
2014-09-06,6,1284,395,341,2800
2014-09-06,7,1500,324,305,2800
2014-09-06,8,1500,258,266,2800
2014-09-06,9,1500,253,328,2800
2014-09-06,10,1500,416,435,2800
2014-09-06,11,1500,375,620,2800
2014-09-06,12,1500,361,393,2800
2014-09-06,13,1500,442,548,2800
2014-09-06,14,1500,543,498,2800
2014-09-06,15,1430,551,521,2800
2014-09-06,16,1430,398,539,2800
2014-09-06,17,1430,393,460,2800
2014-09-06,18,1430,374,448,2800
2014-09-06,19,1500,388,466,2800
2014-09-06,20,1500,319,366,2800
2014-09-06,21,1500,329,399,2800
2014-09-06,22,1500,376,410,2800
2014-09-06,23,1322,469,423,2800
2014-09-07,0,1322,461,538,2800
2014-09-07,1,1322,506,427,2800
2014-09-07,2,1322,528,549,2800
2014-09-07,3,1284,664,628,2800
2014-09-07,4,1284,584,682,2800
2014-09-15,5,1284,453,746,2800
2014-09-15,6,1284,395,341,2800
2014-09-15,7,1500,324,305,2800
2014-09-15,8,1500,258,266,2800
2014-09-15,9,1500,253,328,2800
2014-09-15,10,1500,416,435,2800
2014-09-15,11,1500,375,620,2800
2014-09-15,12,1500,361,393,2800
2014-09-15,13,1500,442,548,2800
2014-09-15,14,1500,543,498,2800
2014-09-15,15,1430,551,521,2800
2014-09-15,16,1430,398,539,2800
2014-09-15,17,1430,393,460,2800
2014-09-15,18,1430,374,448,2800
2014-09-15,19,1500,388,466,2800
2014-09-15,20,1500,319,366,2800
2014-09-15,21,1500,329,399,2800
2014-09-15,22,1500,376,410,2800
2014-09-15,23,1322,469,423,2800
2014-09-16,0,1322,461,538,2800
2014-09-16,1,1322,506,427,2800
2014-09-16,2,1322,528,549,2800
2014-09-16,3,1284,664,628,2800
2014-09-16,4,1284,584,682,2800
2014-01-01,6,1500,319,355,2800
2014-01-01,7,1500,284,327,2800
2014-01-01,8,1500,311,329,2800
2014-01-01,9,1500,360,267,2800
2014-01-01,10,1500,380,372,2800
2014-01-01,11,1500,508,558,2800
2014-01-01,12,1500,491,767,2800
2014-01-01,13,1500,368,394,2800
2014-01-01,14,1500,313,404,2800
2014-01-01,15,1500,364,453,2800
2014-01-01,16,1500,350,503,2800
2014-01-01,17,1500,364,437,2800
2014-01-01,18,1500,360,399,2800
2014-01-01,19,1500,324,636,2800
2014-01-01,20,1500,349,285,2800
2014-01-01,21,1500,285,279,2800
2014-01-01,22,1500,317,411,2800
2014-01-01,23,1500,472,644,2800
2014-01-02,0,1500,349,562,2800
2014-01-02,1,1500,341,320,2800
2014-01-02,2,1500,354,336,2800
2014-01-02,3,1500,397,347,2800
2014-01-02,4,1500,453,453,2800
2014-01-02,5,1500,429,406,2800
2014-01-02,6,1500,319,355,2800
2014-01-02,7,1500,284,327,2800
2014-01-02,8,1500,311,329,2800
2014-01-02,9,1500,360,267,2800
2014-01-02,10,1500,380,372,2800
2014-01-02,11,1500,508,558,2800
2014-01-02,12,1500,491,767,2800
2014-01-02,13,1500,368,394,2800
2014-01-02,14,1500,313,404,2800
2014-01-02,15,1500,364,453,2800
2014-01-02,16,1500,350,503,2800
2014-01-02,17,1500,364,437,2800
2014-01-02,18,1500,360,399,2800
2014-01-02,19,1500,324,636,2800
2014-01-02,20,1500,349,285,2800
2014-01-02,21,1500,285,279,2800
2014-01-02,22,1500,317,411,2800
2014-01-02,23,1500,472,644,2800
2014-01-03,0,1500,349,562,2800
2014-01-03,1,1500,341,320,2800
2014-01-03,2,1500,354,336,2800
2014-01-03,3,1500,397,347,2800
2014-01-03,4,1500,453,453,2800
2014-01-03,5,1500,429,406,2800
2017-09-12,5,1137,367,315,2702
2017-09-12,6,1137,276,204,2702
2017-09-12,7,1568,240,180,2702
2017-09-12,8,1568,188,177,2702
2017-09-12,9,1568,181,243,2702
2017-09-12,10,1568,325,409,2702
2017-09-12,11,1831,222,620,2479
2017-09-12,12,1831,209,292,2479
2017-09-12,13,1831,281,457,2479
2017-09-12,14,1831,328,441,2479
2017-09-12,15,1952,283,469,2300
2017-09-12,16,1952,245,473,2300
2017-09-12,17,1952,261,416,2300
2017-09-12,18,1952,227,354,2300
2017-09-12,19,1375,207,264,2300
2017-09-12,20,1375,208,252,2300
2017-09-12,21,1375,238,242,2300
2017-09-12,22,1375,335,223,2300
2017-09-12,23,1603,423,278,2538
2017-09-13,0,1603,336,297,2538
2017-09-13,1,1603,448,235,2538
2017-09-13,2,1603,518,336,2538
2017-09-13,3,1137,572,422,2702
2017-09-13,4,1137,497,383,2702
2014-03-26,5,1500,460,511,2800
2014-03-26,6,1500,338,274,2800
2014-03-26,7,1500,293,309,2800
2014-03-26,8,1500,287,273,2800
2014-03-26,9,1500,437,392,2800
2014-03-26,10,1500,632,569,2800
2014-03-26,11,1500,577,826,2800
2014-03-26,12,1500,390,467,2800
2014-03-26,13,1500,342,445,2800
2014-03-26,14,1500,399,396,2800
2014-03-26,15,1500,407,477,2800
2014-03-26,16,1500,435,401,2800
2014-03-26,17,1500,381,352,2800
2014-03-26,18,1500,340,397,2800
2014-03-26,19,1500,433,435,2800
2014-03-26,20,1500,334,338,2800
2014-03-26,21,1500,292,336,2800
2014-03-26,22,1500,362,492,2800
2014-03-26,23,1500,371,532,2800
2014-03-27,0,1500,399,547,2800
2014-03-27,1,1500,336,362,2800
2014-03-27,2,1500,424,399,2800
2014-03-27,3,1500,516,615,2800
2014-03-27,4,1500,462,466,2800
2016-04-16,5,964,390,380,3000
2016-04-16,6,964,279,277,3000
2016-04-16,7,1870,233,228,3000
2016-04-16,8,1870,189,247,3000
2016-04-16,9,1870,217,319,3000
2016-04-16,10,1870,356,452,3000
2016-04-16,11,2059,328,621,2808
2016-04-16,12,2059,228,309,2808
2016-04-16,13,2059,283,395,2808
2016-04-16,14,2059,310,283,2808
2016-04-16,15,1375,215,314,2696
2016-04-16,16,1375,208,290,2696
2016-04-16,17,1375,216,296,2696
2016-04-16,18,1375,242,294,2696
2016-04-16,19,1375,257,258,2696
2016-04-16,20,1375,231,254,2696
2016-04-16,21,1375,239,259,2696
2016-04-16,22,1375,267,301,2696
2016-04-16,23,1375,294,269,2808
2016-04-17,0,1375,336,345,2808
2016-04-17,1,1375,335,395,2808
2016-04-17,2,1375,431,339,2808
2016-04-17,3,964,546,407,3000
2016-04-17,4,964,478,384,3000
2017-04-14,5,884,404,380,2808
2017-04-14,6,884,280,261,2808
2017-04-14,7,1706,274,247,2808
2017-04-14,8,1706,237,247,2808
2017-04-14,9,1706,227,319,2808
2017-04-14,10,1706,356,472,2808
2017-04-14,11,1928,328,582,2696
2017-04-14,12,1928,221,305,2696
2017-04-14,13,1928,211,395,2696
2017-04-14,14,1928,238,305,2696
2017-04-14,15,1375,212,314,2696
2017-04-14,16,1375,207,320,2696
2017-04-14,17,1375,196,289,2696
2017-04-14,18,1375,242,257,2696
2017-04-14,19,1375,257,249,2702
2017-04-14,20,1375,218,247,2702
2017-04-14,21,1375,244,229,2702
2017-04-14,22,1375,287,301,2702
2017-04-14,23,1375,336,243,2696
2017-04-15,0,1375,329,282,2696
2017-04-15,1,1375,363,272,2696
2017-04-15,2,1375,458,339,2696
2017-04-15,3,884,544,407,2808
2017-04-15,4,884,478,366,2808
2016-09-14,5,1000,390,360,2696
2016-09-14,6,1000,275,244,2696
2016-09-14,7,1410,240,225,2696
2016-09-14,8,1410,201,207,2696
2016-09-14,9,1410,192,242,2696
2016-09-14,10,1410,329,422,2696
2016-09-14,11,1723,254,620,2702
2016-09-14,12,1723,260,295,2702
2016-09-14,13,1723,296,460,2702
2016-09-14,14,1723,345,429,2702
2016-09-14,15,2118,299,466,2479
2016-09-14,16,2118,299,471,2479
2016-09-14,17,2118,298,417,2479
2016-09-14,18,2118,267,344,2479
2016-09-14,19,1375,221,295,2538
2016-09-14,20,1375,225,267,2538
2016-09-14,21,1375,226,277,2538
2016-09-14,22,1375,303,238,2538
2016-09-14,23,1375,395,275,2479
2016-09-15,0,1375,348,316,2479
2016-09-15,1,1375,442,251,2479
2016-09-15,2,1375,518,368,2479
2016-09-15,3,1000,566,422,2696
2016-09-15,4,1000,472,390,2696
2015-02-21,6,1500,360,383,2800
2015-02-21,7,1500,303,272,2800
2015-02-21,8,1500,291,294,2800
2015-02-21,9,1500,338,282,2800
2015-02-21,10,1500,439,384,2800
2015-02-21,11,1500,613,646,2800
2015-02-21,12,1500,413,824,2800
2015-02-21,13,1500,388,440,2800
2015-02-21,14,1500,299,397,2800
2015-02-21,15,1500,374,375,2800
2015-02-21,16,1500,330,473,2800
2015-02-21,17,1500,341,473,2800
2015-02-21,18,1500,338,386,2800
2015-02-21,19,1500,321,433,2800
2015-02-21,20,1500,351,327,2800
2015-02-21,21,1500,342,353,2800
2015-02-21,22,1500,280,286,2800
2015-02-21,23,1500,320,589,2800
2015-02-22,0,1500,374,522,2800
2015-02-22,1,1500,301,335,2800
2015-02-22,2,1500,378,357,2800
2015-02-22,3,1500,434,413,2800
2015-02-22,4,1500,499,547,2800
2015-02-22,5,1500,464,406,2800
2014-09-11,5,1284,453,746,2800
2014-09-11,6,1284,395,341,2800
2014-09-11,7,1500,324,305,2800
2014-09-11,8,1500,258,266,2800
2014-09-11,9,1500,253,328,2800
2014-09-11,10,1500,416,435,2800
2014-09-11,11,1500,375,620,2800
2014-09-11,12,1500,361,393,2800
2014-09-11,13,1500,442,548,2800
2014-09-11,14,1500,543,498,2800
2014-09-11,15,1430,551,521,2800
2014-09-11,16,1430,398,539,2800
2014-09-11,17,1430,393,460,2800
2014-09-11,18,1430,374,448,2800
2014-09-11,19,1500,388,466,2800
2014-09-11,20,1500,319,366,2800
2014-09-11,21,1500,329,399,2800
2014-09-11,22,1500,376,410,2800
2014-09-11,23,1322,469,423,2800
2014-09-12,0,1322,461,538,2800
2014-09-12,1,1322,506,427,2800
2014-09-12,2,1322,528,549,2800
2014-09-12,3,1284,664,628,2800
2014-09-12,4,1284,584,682,2800
2015-01-05,6,1500,349,363,2800
2015-01-05,7,1500,316,294,2800
2015-01-05,8,1500,304,283,2800
2015-01-05,9,1500,307,299,2800
2015-01-05,10,1500,383,420,2800
2015-01-05,11,1500,607,597,2800
2015-01-05,12,1500,479,830,2800
2015-01-05,13,1500,401,475,2800
2015-01-05,14,1500,351,413,2800
2015-01-05,15,1500,377,408,2800
2015-01-05,16,1500,497,400,2800
2015-01-05,17,1500,387,416,2800
2015-01-05,18,1500,362,370,2800
2015-01-05,19,1500,362,420,2800
2015-01-05,20,1500,333,295,2800
2015-01-05,21,1500,278,306,2800
2015-01-05,22,1500,291,400,2800
2015-01-05,23,1500,378,593,2800
2015-01-06,0,1500,388,464,2800
2015-01-06,1,1500,322,273,2800
2015-01-06,2,1500,333,313,2800
2015-01-06,3,1500,439,361,2800
2015-01-06,4,1500,432,515,2800
2015-01-06,5,1500,413,475,2800
2015-04-14,5,1500,518,453,2800
2015-04-14,6,1500,357,458,2800
2015-04-14,7,1500,289,327,2800
2015-04-14,8,1500,268,327,2800
2015-04-14,9,1500,389,412,2800
2015-04-14,10,1500,547,558,2800
2015-04-14,11,1500,479,803,2800
2015-04-14,12,1500,361,397,2800
2015-04-14,13,1500,437,494,2800
2015-04-14,14,1500,446,395,2800
2015-04-14,15,1500,354,414,2800
2015-04-14,16,1500,288,387,2800
2015-04-14,17,1500,365,443,2800
2015-04-14,18,1500,381,395,2800
2015-04-14,19,1500,282,365,2800
2015-04-14,20,1500,302,338,2800
2015-04-14,21,1500,287,356,2800
2015-04-14,22,1500,287,378,2800
2015-04-14,23,1500,445,536,2800
2015-04-15,0,1500,421,445,2800
2015-04-15,1,1500,384,529,2800
2015-04-15,2,1500,496,454,2800
2015-04-15,3,1500,596,557,2800
2015-04-15,4,1500,536,575,2800
2015-04-02,5,1500,518,453,2800
2015-04-02,6,1500,357,458,2800
2015-04-02,7,1500,289,327,2800
2015-04-02,8,1500,268,327,2800
2015-04-02,9,1500,389,412,2800
2015-04-02,10,1500,547,558,2800
2015-04-02,11,1500,479,803,2800
2015-04-02,12,1500,361,397,2800
2015-04-02,13,1500,437,494,2800
2015-04-02,14,1500,446,395,2800
2015-04-02,15,1500,354,414,2800
2015-04-02,16,1500,288,387,2800
2015-04-02,17,1500,365,443,2800
2015-04-02,18,1500,381,395,2800
2015-04-02,19,1500,282,365,2800
2015-04-02,20,1500,302,338,2800
2015-04-02,21,1500,287,356,2800
2015-04-02,22,1500,287,378,2800
2015-04-02,23,1500,445,536,2800
2015-04-03,0,1500,421,445,2800
2015-04-03,1,1500,384,529,2800
2015-04-03,2,1500,496,454,2800
2015-04-03,3,1500,596,557,2800
2015-04-03,4,1500,536,575,2800
2014-04-04,5,1500,427,550,2800
2014-04-04,6,1500,375,384,2800
2014-04-04,7,1500,315,360,2800
2014-04-04,8,1500,294,422,2800
2014-04-04,9,1500,398,386,2800
2014-04-04,10,1500,765,522,2800
2014-04-04,11,1500,506,698,2800
2014-04-04,12,1500,362,430,2800
2014-04-04,13,1500,415,502,2800
2014-04-04,14,1500,381,431,2800
2014-04-04,15,1500,342,509,2800
2014-04-04,16,1500,303,530,2800
2014-04-04,17,1500,317,543,2800
2014-04-04,18,1500,323,482,2800
2014-04-04,19,1500,313,432,2800
2014-04-04,20,1500,303,359,2800
2014-04-04,21,1500,259,352,2800
2014-04-04,22,1500,367,389,2800
2014-04-04,23,1483,381,486,2800
2014-04-05,0,1483,341,540,2800
2014-04-05,1,1483,389,419,2800
2014-04-05,2,1483,577,433,2800
2014-04-05,3,1500,538,531,2800
2014-04-05,4,1500,503,610,2800
2017-01-24,6,925,273,270,2696
2017-01-24,7,925,228,222,2696
2017-01-24,8,1231,200,226,2696
2017-01-24,9,1231,202,258,2696
2017-01-24,10,1231,269,340,2696
2017-01-24,11,1231,349,536,2696
2017-01-24,12,1910,325,686,2702
2017-01-24,13,1910,279,308,2702
2017-01-24,14,1910,272,340,2702
2017-01-24,15,1910,258,335,2702
2017-01-24,16,1792,317,284,2702
2017-01-24,17,1792,319,247,2702
2017-01-24,18,1792,276,233,2702
2017-01-24,19,1792,275,242,2702
2017-01-24,20,1503,261,235,2702
2017-01-24,21,1503,198,203,2702
2017-01-24,22,1503,177,258,2702
2017-01-24,23,1503,266,465,2702
2017-01-25,0,1511,318,356,2702
2017-01-25,1,1511,281,253,2702
2017-01-25,2,1511,289,257,2702
2017-01-25,3,1511,337,276,2702
2017-01-25,4,925,388,320,2696
2017-01-25,5,925,346,258,2696
2017-03-04,6,935,308,264,2808
2017-03-04,7,935,259,235,2808
2017-03-04,8,1470,237,242,2808
2017-03-04,9,1470,197,223,2808
2017-03-04,10,1470,262,297,2808
2017-03-04,11,1470,418,446,2808
2017-03-04,12,2135,319,569,2696
2017-03-04,13,2135,301,375,2696
2017-03-04,14,2135,241,307,2696
2017-03-04,15,2135,235,307,2696
2017-03-04,16,1947,212,299,2696
2017-03-04,17,1947,230,266,2696
2017-03-04,18,1947,221,275,2696
2017-03-04,19,1947,213,287,2696
2017-03-04,20,1472,207,285,2702
2017-03-04,21,1472,204,239,2702
2017-03-04,22,1472,215,241,2702
2017-03-04,23,1472,225,245,2702
2017-03-05,0,1490,267,336,2696
2017-03-05,1,1490,283,340,2696
2017-03-05,2,1490,324,233,2696
2017-03-05,3,1490,390,262,2696
2017-03-05,4,935,465,351,2808
2017-03-05,5,935,411,329,2808
2016-06-04,5,879,456,383,2696
2016-06-04,6,879,347,335,2696
2016-06-04,7,1456,274,245,2696
2016-06-04,8,1456,241,202,2696
2016-06-04,9,1456,285,243,2696
2016-06-04,10,1456,321,396,2696
2016-06-04,11,2047,290,540,2702
2016-06-04,12,2047,281,406,2702
2016-06-04,13,2047,372,471,2702
2016-06-04,14,2047,372,456,2702
2016-06-04,15,2148,330,500,2538
2016-06-04,16,2148,232,404,2538
2016-06-04,17,2148,213,363,2538
2016-06-04,18,2148,211,305,2538
2016-06-04,19,1375,210,266,2538
2016-06-04,20,1375,224,269,2538
2016-06-04,21,1375,282,242,2538
2016-06-04,22,1375,287,243,2538
2016-06-04,23,1375,389,259,2479
2016-06-05,0,1375,405,278,2479
2016-06-05,1,1375,303,263,2479
2016-06-05,2,1375,482,361,2479
2016-06-05,3,879,582,467,2696
2016-06-05,4,879,544,425,2696
2015-09-24,5,1343,502,549,2696
2015-09-24,6,1343,418,338,2696
2015-09-24,7,1600,300,283,2808
2015-09-24,8,1600,258,268,2808
2015-09-24,9,1600,281,328,2808
2015-09-24,10,1600,527,496,2808
2015-09-24,11,1544,327,671,2696
2015-09-24,12,1544,340,467,2696
2015-09-24,13,1544,452,543,2696
2015-09-24,14,1544,487,549,2696
2015-09-24,15,1375,378,626,2480
2015-09-24,16,1375,592,570,2480
2015-09-24,17,1375,355,478,2480
2015-09-24,18,1375,432,419,2480
2015-09-24,19,1646,466,452,2480
2015-09-24,20,1646,393,380,2480
2015-09-24,21,1646,285,399,2480
2015-09-24,22,1646,439,315,2480
2015-09-24,23,1761,526,622,2480
2015-09-25,0,1761,501,471,2480
2015-09-25,1,1761,468,370,2480
2015-09-25,2,1761,629,496,2480
2015-09-25,3,1343,688,459,2696
2015-09-25,4,1343,656,453,2696
2016-04-24,5,964,390,380,3000
2016-04-24,6,964,279,277,3000
2016-04-24,7,1870,233,228,3000
2016-04-24,8,1870,189,247,3000
2016-04-24,9,1870,217,319,3000
2016-04-24,10,1870,356,452,3000
2016-04-24,11,2059,328,621,2808
2016-04-24,12,2059,228,309,2808
2016-04-24,13,2059,283,395,2808
2016-04-24,14,2059,310,283,2808
2016-04-24,15,1375,215,314,2696
2016-04-24,16,1375,208,290,2696
2016-04-24,17,1375,216,296,2696
2016-04-24,18,1375,242,294,2696
2016-04-24,19,1375,257,258,2696
2016-04-24,20,1375,231,254,2696
2016-04-24,21,1375,239,259,2696
2016-04-24,22,1375,267,301,2696
2016-04-24,23,1375,294,269,2808
2016-04-25,0,1375,336,345,2808
2016-04-25,1,1375,335,395,2808
2016-04-25,2,1375,431,339,2808
2016-04-25,3,964,546,407,3000
2016-04-25,4,964,478,384,3000
2017-09-24,5,1137,367,315,2702
2017-09-24,6,1137,276,204,2702
2017-09-24,7,1568,240,180,2702
2017-09-24,8,1568,188,177,2702
2017-09-24,9,1568,181,243,2702
2017-09-24,10,1568,325,409,2702
2017-09-24,11,1831,222,620,2479
2017-09-24,12,1831,209,292,2479
2017-09-24,13,1831,281,457,2479
2017-09-24,14,1831,328,441,2479
2017-09-24,15,1952,283,469,2300
2017-09-24,16,1952,245,473,2300
2017-09-24,17,1952,261,416,2300
2017-09-24,18,1952,227,354,2300
2017-09-24,19,1375,207,264,2300
2017-09-24,20,1375,208,252,2300
2017-09-24,21,1375,238,242,2300
2017-09-24,22,1375,335,223,2300
2017-09-24,23,1603,423,278,2538
2017-09-25,0,1603,336,297,2538
2017-09-25,1,1603,448,235,2538
2017-09-25,2,1603,518,336,2538
2017-09-25,3,1137,572,422,2702
2017-09-25,4,1137,497,383,2702
2014-03-14,5,1500,460,511,2800
2014-03-14,6,1500,338,274,2800
2014-03-14,7,1500,293,309,2800
2014-03-14,8,1500,287,273,2800
2014-03-14,9,1500,437,392,2800
2014-03-14,10,1500,632,569,2800
2014-03-14,11,1500,577,826,2800
2014-03-14,12,1500,390,467,2800
2014-03-14,13,1500,342,445,2800
2014-03-14,14,1500,399,396,2800
2014-03-14,15,1500,407,477,2800
2014-03-14,16,1500,435,401,2800
2014-03-14,17,1500,381,352,2800
2014-03-14,18,1500,340,397,2800
2014-03-14,19,1500,433,435,2800
2014-03-14,20,1500,334,338,2800
2014-03-14,21,1500,292,336,2800
2014-03-14,22,1500,362,492,2800
2014-03-14,23,1500,371,532,2800
2014-03-15,0,1500,399,547,2800
2014-03-15,1,1500,336,362,2800
2014-03-15,2,1500,424,399,2800
2014-03-15,3,1500,516,615,2800
2014-03-15,4,1500,462,466,2800
2016-09-23,5,1000,390,360,2696
2016-09-23,6,1000,275,244,2696
2016-09-23,7,1410,240,225,2696
2016-09-23,8,1410,201,207,2696
2016-09-23,9,1410,192,242,2696
2016-09-23,10,1410,329,422,2696
2016-09-23,11,1723,254,620,2702
2016-09-23,12,1723,260,295,2702
2016-09-23,13,1723,296,460,2702
2016-09-23,14,1723,345,429,2702
2016-09-23,15,2118,299,466,2479
2016-09-23,16,2118,299,471,2479
2016-09-23,17,2118,298,417,2479
2016-09-23,18,2118,267,344,2479
2016-09-23,19,1375,221,295,2538
2016-09-23,20,1375,225,267,2538
2016-09-23,21,1375,226,277,2538
2016-09-23,22,1375,303,238,2538
2016-09-23,23,1375,395,275,2479
2016-09-24,0,1375,348,316,2479
2016-09-24,1,1375,442,251,2479
2016-09-24,2,1375,518,368,2479
2016-09-24,3,1000,566,422,2696
2016-09-24,4,1000,472,390,2696
2015-01-11,6,1500,349,363,2800
2015-01-11,7,1500,316,294,2800
2015-01-11,8,1500,304,283,2800
2015-01-11,9,1500,307,299,2800
2015-01-11,10,1500,383,420,2800
2015-01-11,11,1500,607,597,2800
2015-01-11,12,1500,479,830,2800
2015-01-11,13,1500,401,475,2800
2015-01-11,14,1500,351,413,2800
2015-01-11,15,1500,377,408,2800
2015-01-11,16,1500,497,400,2800
2015-01-11,17,1500,387,416,2800
2015-01-11,18,1500,362,370,2800
2015-01-11,19,1500,362,420,2800
2015-01-11,20,1500,333,295,2800
2015-01-11,21,1500,278,306,2800
2015-01-11,22,1500,291,400,2800
2015-01-11,23,1500,378,593,2800
2015-01-12,0,1500,388,464,2800
2015-01-12,1,1500,322,273,2800
2015-01-12,2,1500,333,313,2800
2015-01-12,3,1500,439,361,2800
2015-01-12,4,1500,432,515,2800
2015-01-12,5,1500,413,475,2800
2015-08-04,5,1603,502,478,2702
2015-08-04,6,1603,385,320,2702
2015-08-04,7,2000,354,307,2702
2015-08-04,8,2000,368,368,2702
2015-08-04,9,2000,268,282,2702
2015-08-04,10,2000,395,417,2702
2015-08-04,11,2000,352,609,2702
2015-08-04,12,2000,376,507,2702
2015-08-04,13,2000,394,541,2702
2015-08-04,14,2000,447,515,2702
2015-08-04,15,2000,424,613,2538
2015-08-04,16,2000,365,528,2538
2015-08-04,17,2000,327,447,2538
2015-08-04,18,2000,370,419,2538
2015-08-04,19,2000,347,353,2300
2015-08-04,20,2000,299,340,2300
2015-08-04,21,2000,344,345,2300
2015-08-04,22,2000,424,369,2300
2015-08-04,23,1779,495,453,2538
2015-08-05,0,1779,503,504,2538
2015-08-05,1,1779,443,414,2538
2015-08-05,2,1779,577,450,2480
2015-08-05,3,1603,707,469,2702
2015-08-05,4,1603,652,433,2702
2017-02-09,6,965,284,273,2808
2017-02-09,7,965,226,245,2808
2017-02-09,8,1421,201,252,2808
2017-02-09,9,1421,261,253,2808
2017-02-09,10,1421,255,318,2808
2017-02-09,11,1421,388,524,2808
2017-02-09,12,2418,329,693,2696
2017-02-09,13,2418,293,322,2696
2017-02-09,14,2418,246,390,2696
2017-02-09,15,2418,345,312,2696
2017-02-09,16,1928,313,259,2696
2017-02-09,17,1928,276,247,2696
2017-02-09,18,1928,282,240,2696
2017-02-09,19,1928,259,251,2696
2017-02-09,20,1673,244,253,2696
2017-02-09,21,1673,225,238,2696
2017-02-09,22,1673,213,254,2696
2017-02-09,23,1673,218,363,2696
2017-02-10,0,1735,343,463,2696
2017-02-10,1,1735,300,210,2696
2017-02-10,2,1735,339,249,2696
2017-02-10,3,1735,397,300,2696
2017-02-10,4,965,413,379,2808
2017-02-10,5,965,344,282,2808
2014-02-24,6,1500,395,434,2800
2014-02-24,7,1500,317,362,2800
2014-02-24,8,1500,350,318,2800
2014-02-24,9,1500,289,395,2800
2014-02-24,10,1500,418,452,2800
2014-02-24,11,1500,491,588,2800
2014-02-24,12,1500,429,1131,2800
2014-02-24,13,1500,355,512,2800
2014-02-24,14,1500,305,445,2800
2014-02-24,15,1500,367,397,2800
2014-02-24,16,1500,357,491,2800
2014-02-24,17,1500,340,387,2800
